dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.828728,5.091912,4.746679,2.655948,0.001060,-0.000228,1.644902
0.020000,12.824766,5.144884,4.799798,2.655969,0.001055,-0.000230,1.646028
0.020000,12.820743,5.197851,4.852918,2.655990,0.001046,-0.000477,1.647156
0.020000,12.816661,5.250814,4.906038,2.656010,0.001044,-0.000082,1.648285
0.020000,12.812519,5.303773,4.959159,2.656031,0.001041,-0.000155,1.649415
0.020000,12.808317,5.356727,5.012280,2.656052,0.001036,-0.000235,1.650545
0.020000,12.804055,5.409678,5.065402,2.656073,0.001032,-0.000236,1.651677
0.020000,12.799734,5.462623,5.118523,2.656093,0.001027,-0.000237,1.652810
0.020000,12.795352,5.515565,5.171646,2.656114,0.001022,-0.000239,1.653944
0.020000,12.790910,5.568501,5.224768,2.656134,0.001017,-0.000240,1.655080
0.020000,12.786407,5.621433,5.277891,2.656154,0.001013,-0.000241,1.656216
0.020000,12.781845,5.674360,5.331015,2.656174,0.001008,-0.000243,1.657353
0.020000,12.777223,5.727283,5.384139,2.656194,0.001003,-0.000244,1.658491
0.020000,12.772540,5.780200,5.437263,2.656214,0.000994,-0.000426,1.659630
0.020000,12.767796,5.833113,5.490388,2.656234,0.000988,-0.000306,1.660770
0.020000,12.762993,5.886020,5.543513,2.656254,0.000988,-0.000024,1.661912
0.020000,12.758129,5.938923,5.596638,2.656274,0.000983,-0.000249,1.663054
0.020000,12.753204,5.991820,5.649764,2.656293,0.000978,-0.000250,1.664197
0.020000,12.748219,6.044712,5.702890,2.656313,0.000973,-0.000252,1.665341
0.020000,12.743173,6.097598,5.756017,2.656332,0.000968,-0.000253,1.666487
0.020000,12.738067,6.150479,5.809144,2.656351,0.000962,-0.000254,1.667633
0.020000,12.733587,6.196916,5.855797,2.332634,-16.185868,-809.341531,1.661485
0.020000,12.730032,6.241141,5.900164,2.218368,-5.713294,523.628700,1.640172
0.020000,12.727505,6.284689,5.943786,2.181077,-1.864555,192.436948,1.616947
0.020000,12.726064,6.327444,5.986564,2.138932,-2.107245,-12.134510,1.591562
0.020000,12.725766,6.369267,6.028389,2.091245,-2.384325,-13.853995,1.563733
0.020000,12.726664,6.410003,6.069135,2.037264,-2.699057,-15.736606,1.533135
0.020000,12.728803,6.449467,6.108657,1.976110,-3.057722,-17.933244,1.499403
0.020000,12.732216,6.487455,6.146797,1.907022,-3.454399,-19.833821,1.462126
0.020000,12.736915,6.523735,6.183381,1.829196,-3.891305,-21.845297,1.420862
0.020000,12.742886,6.558066,6.218227,1.742300,-4.344785,-22.674014,1.375141
0.020000,12.750077,6.590182,6.251139,1.645576,-4.836211,-24.571320,1.324527
0.020000,12.758362,6.619736,6.281832,1.534653,-5.546156,-35.497214,1.268870
0.020000,12.767535,6.646401,6.310030,1.409938,-6.235756,-34.480031,1.208419
0.020000,12.777388,6.670106,6.335701,1.283542,-6.319775,-4.200914,1.143533
0.020000,12.787761,6.690999,6.359028,1.166312,-5.861501,22.913663,1.074683
0.020000,12.798551,6.709355,6.380321,1.064652,-5.082991,38.925494,1.002665
0.020000,12.809746,6.725558,6.400015,0.984705,-3.997375,54.280812,0.928594
0.020000,12.821446,6.740047,6.418638,0.931144,-2.678057,65.965898,0.853823
0.020000,12.833851,6.753255,6.436757,0.905988,-1.257760,71.014848,0.779807
0.020000,12.847218,6.765547,6.454917,0.908006,0.100904,67.933197,0.707942
0.020000,12.861809,6.777182,6.473579,0.933064,1.252857,57.597686,0.639407
0.020000,12.877832,6.788300,6.493082,0.975162,2.104941,42.604154,0.575076
0.020000,12.895414,6.798949,6.513637,1.027756,2.629696,26.237769,0.515489
0.020000,12.914583,6.809113,6.535334,1.084862,2.855265,11.278453,0.460876
0.020000,12.935286,6.818745,6.558168,1.141693,2.841552,-0.685631,0.411223
0.020000,12.957405,6.827791,6.582066,1.194871,2.658901,-9.132591,0.366342
0.020000,12.980781,6.836209,6.606911,1.242279,2.370439,-14.423068,0.325939
0.020000,13.005236,6.843972,6.632568,1.282838,2.027930,-17.125478,0.289662
0.020000,13.030584,6.851070,6.658891,1.316158,1.665992,-18.096901,0.257139
0.020000,13.056647,6.857511,6.685738,1.342359,1.310036,-17.797784,0.228006
0.020000,13.083258,6.863314,6.712975,1.361820,0.973057,-16.848947,0.201918
0.020000,13.110264,6.868508,6.740476,1.375074,0.662694,-15.518130,0.178554
0.020000,13.137529,6.873129,6.768130,1.382692,0.380924,-14.088497,0.157629
0.020000,13.164932,6.877217,6.795836,1.385285,0.129646,-12.563944,0.138882
0.020000,13.192365,6.880813,6.823503,1.383390,-0.094767,-11.220631,0.122085
0.020000,13.219735,6.883958,6.851054,1.377534,-0.292801,-9.901687,0.107033
